Time,SPX,VIX,TVOLSP,VOLSPD,ADSPD,TIKSP,Return,Trend5h,Trend1h,Trend30min,Return5h,Return1h,Return30min
1/26/2021 10:00,3851.67,22.64,151375,-4443992,-172,-233,-0.00087418,0,0,1,-0.00057897,-0.000963219,0.000114236
1/26/2021 10:10,3851.49,22.95,160022,-4848921,-176,-259,-4.6733E-05,0,0,0,-0.020986683,-0.000506298,-0.000820462
1/26/2021 10:20,3854.38,22.88,167461,1898588,-145,-111,0.000750359,0,0,0,-0.022644368,-0.000954758,-0.001712338
1/26/2021 10:30,3852.11,22.92,174562,7162271,-132,-255,-0.00058894,0,0,0,-0.017616319,-0.000132395,-0.001077332
1/26/2021 10:40,3848.33,23.02,181033,-14179404,-180,-259,-0.00098128,0,1,1,-0.014653109,0.000127328,0.000314422
1/26/2021 10:50,3847.78,23.2,188359,-22567706,-197,-109,-0.000142919,0,1,1,-0.013218011,0.00075628,0.000758879
1/26/2021 11:00,3847.96,23.14,195012,-24774224,-187,-175,4.67802E-05,0,1,1,-0.013602012,0.000818616,0.000945956
1/26/2021 11:10,3849.54,23.21,201640,-29258724,-204,-199,0.000410607,0,1,0,-0.013206773,0.001163775,-0.000187035
1/26/2021 11:20,3850.7,22.89,207879,-26356155,-187,-63,0.000301335,0,1,0,-0.012031579,0.001108889,-2.59693E-06
1/26/2021 11:30,3851.6,22.88,213302,-14062081,-173,-121,0.000233724,0,1,0,-0.013155572,0.001077474,-0.00012722
1/26/2021 11:40,3848.82,22.98,219548,-17511228,-187,-191,-0.000721778,0,1,1,-0.014698011,0.002382548,0.001351063
1/26/2021 11:50,3850.69,23,225170,-12086539,-184,-167,0.000485863,0,1,1,-0.015316735,0.001721769,0.001111489
1/26/2021 12:00,3851.11,23.02,231087,-6100948,-157,-87,0.000109071,0,1,1,-0.016808141,0.001511253,0.001204847
1/26/2021 12:10,3854.02,22.84,236358,-2497701,-135,-83,0.000755626,0,1,1,-0.018637682,0.001107934,0.001030093
1/26/2021 12:20,3854.97,22.87,241419,7236865,-125,-177,0.000246496,0,0,1,-0.021004055,-0.000306098,0.000609603
1/26/2021 12:30,3855.75,22.81,246772,7901995,-119,-49,0.000202336,0,1,1,-0.021871231,0.000147831,0.000306036
1/26/2021 12:40,3857.99,22.76,251987,343565,-116,-127,0.000580951,0,0,1,-0.02043292,-0.000816487,7.77607E-05
1/26/2021 12:50,3857.32,22.83,257496,-13488205,-126,-115,-0.000173666,0,0,0,-0.017444754,-0.000992917,-0.000915143
1/26/2021 13:00,3856.93,22.85,262455,-1559448,-123,-69,-0.000101106,0,0,0,-0.019450703,-0.000290386,-0.000158157
1/26/2021 13:10,3858.29,22.83,268247,18183094,-105,-111,0.000352612,0,0,0,-0.017836917,-0.000147734,-0.000894179
1/26/2021 13:20,3853.79,22.89,273300,-15177843,-140,-333,-0.00116632,0,1,0,-0.015234354,0.001089836,-7.78454E-05
1/26/2021 13:30,3856.32,23.05,279588,-3275120,-127,-93,0.000656497,0,0,0,-0.015978964,-0.000599017,-0.00013225
1/26/2021 13:40,3854.84,23.04,285229,-19617413,-123,-195,-0.000383786,0,0,1,-0.016952714,-0.0006641,0.000747113
1/26/2021 13:50,3853.49,22.9,291922,-21539740,-133,-115,-0.000350209,0,0,1,-0.01628394,-0.001411707,0.001167773
1/26/2021 14:00,3855.81,22.87,298869,-12368911,-96,-137,0.000602052,0,0,0,-0.016297484,-0.001652052,-0.000466828
1/26/2021 14:10,3857.72,22.85,306462,-9883231,-86,-219,0.000495356,0,0,0,-0.018119511,-0.022567734,-0.001410159
1/26/2021 14:20,3857.99,22.79,315312,-5478568,-86,-185,6.99895E-05,0,0,0,-0.019300206,-0.0235589,-0.002576471
1/26/2021 14:30,3854.01,22.79,325865,-4699642,-106,-255,-0.001031625,0,0,0,-0.018199226,-0.018100628,-0.001185778
1/26/2021 14:40,3852.28,23.11,338266,9204010,-120,-265,-0.000448883,0,0,0,-0.019811644,-0.015663451,-0.021187453
1/26/2021 14:50,3848.05,23.29,355143,-10423229,-142,-371,-0.001098051,0,0,0,-0.019958161,-0.013287249,-0.021036629
1/26/2021 15:00,3849.44,22.88,421076,1128195,-140,-111,0.000361222,0,0,0,-0.023585249,-0.013981254,-0.016934931
1/27/2021 8:40,3770.66,27.46,85583,-54715673,-362,-207,-0.020465314,0,1,1,-0.004190248,0.007436364,0.005643574
1/27/2021 8:50,3767.1,27.19,118444,-62949560,-338,-121,-0.000944132,0,1,1,-0.004844575,0.009893552,0.007915903
1/27/2021 9:00,3784.25,26.2,147739,-56961491,-344,-135,0.004552574,0,1,1,-0.009172227,0.004407743,0.003004558
1/27/2021 9:10,3791.94,26.2,172550,-66476022,-352,-167,0.002032107,0,1,1,-0.010659451,8.17523E-05,0.001782729
1/27/2021 9:20,3796.92,25.59,191996,-45469900,-338,-111,0.001313312,0,0,1,-0.014103537,-0.001372165,0.001962117
1/27/2021 9:30,3795.62,25.55,210663,-60996341,-314,-269,-0.000342383,0,0,1,-0.016634963,-0.002434385,0.001398981
1/27/2021 9:40,3798.7,25.94,228198,-46870389,-302,-125,0.000811462,0,0,0,-0.016571459,-0.004346224,-0.001697949
1/27/2021 9:50,3804.37,25.85,245137,-37901325,-302,-145,0.001492616,0,0,0,-0.015448024,-0.007982925,-0.003327752
1/27/2021 10:00,3800.93,26.1,258465,-55136554,-301,-171,-0.000904223,0,0,0,-0.013199401,-0.007763889,-0.003828011
1/27/2021 10:10,3792.25,26.85,271341,-69637407,-317,-207,-0.002283652,0,0,0,-0.004751796,-0.003451777,-0.002652779
1/27/2021 10:20,3791.71,26.99,284660,-70208280,-314,-137,-0.000142396,0,0,0,-0.001302842,-0.000443072,-0.004670716
1/27/2021 10:30,3786.38,27.12,296283,-70347016,-307,-227,-0.001405698,0,0,0,-0.000396157,-0.001180547,-0.003951003
1/27/2021 10:40,3782.19,27.41,308166,-84282572,-315,-239,-0.001106598,1,1,0,0.004018836,0.001924811,-0.000801123
1/27/2021 10:50,3774,28.26,320438,-96192611,-339,-185,-0.002165412,1,1,1,0.007246953,0.005585586,0.004247483
1/27/2021 11:00,3771.42,28.22,333041,-98054114,-341,-195,-0.000683625,1,1,1,0.007768957,0.006172741,0.002781446
1/27/2021 11:10,3779.16,27.5,344539,-97875528,-329,-115,0.002052277,1,1,1,0.00433165,0.002733412,0.002728119
1/27/2021 11:20,3790.03,27.46,354664,-96167191,-319,-183,0.002876301,1,1,1,0.004023715,0.000187334,0.001332443
1/27/2021 11:30,3781.91,27.64,364744,-108040821,-329,-303,-0.002142463,1,1,1,0.007099587,0.002924448,0.003381889
1/27/2021 11:40,3789.47,27.29,374603,-102715885,-316,-81,0.00199899,1,0,1,0.006536534,-0.000435417,5.27778E-06
1/27/2021 11:50,3795.08,26.94,382451,-97672423,-293,-85,0.001480418,1,0,0,0.003649462,-0.003043414,-0.001143586
1/27/2021 12:00,3794.7,26.84,389769,-98873931,-288,-185,-0.00010013,1,0,0,0.003301974,-0.002853981,-0.000455899
1/27/2021 12:10,3789.49,27.27,397546,-110207331,-293,-287,-0.001372968,1,0,0,0.005211783,-0.003570401,-0.000440693
1/27/2021 12:20,3790.74,27.14,405985,-105220207,-295,-157,0.00032986,1,0,0,0.005814168,-0.005141476,-0.001902003
1/27/2021 12:30,3792.97,27.21,413542,-109446471,-285,-183,0.000588276,1,0,0,0.006319586,-0.009048318,-0.002399175
1/27/2021 12:40,3787.82,27.42,421163,-117086597,-293,-245,-0.001357775,1,0,0,0.008553733,-0.008701575,-0.003131089
1/27/2021 12:50,3783.53,27.8,428946,-111101964,-296,-297,-0.001132578,1,0,0,0.010413556,-0.009166043,-0.003245646
1/27/2021 13:00,3783.87,27.68,437902,-102314979,-297,-265,8.98632E-05,1,0,0,0.010888323,-0.009072722,-0.006665134
1/27/2021 13:10,3775.96,27.96,446800,-136678392,-319,-323,-0.002090452,1,0,0,0.013021854,-0.006472526,-0.005587983
1/27/2021 13:20,3771.25,29.24,458015,-171048738,-331,-269,-0.001247365,1,0,0,0.01394763,-0.007392774,-0.005939675
1/27/2021 13:30,3758.65,29.62,468253,-212468952,-353,-291,-0.003341067,1,0,0,0.017320048,-0.006962606,-0.002423743
1/27/2021 13:40,3754.86,29.57,483212,-224935228,-353,-347,-0.001008341,1,0,0,0.017707717,-0.005089404,-0.000889514
1/27/2021 13:50,3748.85,30.78,495872,-234374898,-359,-285,-0.001600592,1,0,0,0.019085853,-0.000866933,-0.001461782
1/27/2021 14:00,3749.54,30.43,510191,-244552660,-366,-247,0.000184056,1,1,0,0.019658411,0.000325373,-0.004549891
1/27/2021 14:10,3751.52,30.12,524666,-247456099,-354,-271,0.000528065,1,1,0,0.020314433,0.006053546,-0.004203629
1/27/2021 14:20,3743.37,30.55,538799,-267283272,-357,-363,-0.002172453,1,1,1,0.022089721,0.011593831,0.00059572
1/27/2021 14:30,3732.48,32.46,555273,-284748709,-377,-317,-0.002909143,1,1,1,0.024704754,0.014038923,0.004897548
1/27/2021 14:40,3735.75,32.99,577282,-297448005,-373,-267,0.000876093,1,1,1,0.022166901,0.016500033,0.010300475
1/27/2021 14:50,3745.6,32.12,604535,-301016596,-362,-237,0.002636686,1,1,1,0.01875267,0.014884131,0.010991563
1/27/2021 15:00,3750.76,31.7,696334,-431285870,-352,-245,0.001377616,1,1,1,0.017228508,0.013319967,0.009096823
1/28/2021 8:40,3774.23,28.68,101163,61365225,294,-153,0.006257399,1,1,1,0.010425968,0.005643535,0.006136351
1/28/2021 8:50,3786.77,29.27,122664,82495690,347,-145,0.003322532,1,1,1,0.006472535,0.004888071,0.003850247
1/28/2021 9:00,3784.88,29.06,148771,87628037,331,-197,-0.000499106,1,1,1,0.007162711,0.006309315,0.004185073
1/28/2021 9:10,3797.39,28.68,168949,109742409,364,-123,0.003305257,1,1,0,0.002675522,0.004437258,-0.00048981
1/28/2021 9:20,3801.35,28.61,186207,115639971,361,-199,0.001042822,1,1,1,0.000907572,0.001994028,0.001033843
1/28/2021 9:30,3800.72,29.2,202607,115121593,321,-181,-0.000165731,0,1,1,-0.000615673,0.001712833,0.002115389
1/28/2021 9:40,3795.53,29.3,218459,113273801,299,-259,-0.001365531,0,1,1,-0.000674478,0.003612144,0.004929483
1/28/2021 9:50,3805.28,29.11,235373,118923129,309,-179,0.002568811,0,1,1,-0.005245343,0.001970946,0.000959194
1/28/2021 10:00,3808.76,27.53,249807,136853648,317,-115,0.000914519,0,1,0,-0.005755154,0.002147681,-0.000401706
1/28/2021 10:10,3814.24,27.4,263659,147163227,332,-191,0.001438788,0,1,0,-0.018847791,0.001567809,-0.001310877
1/28/2021 10:20,3808.93,27.71,278913,136824460,291,-185,-0.001392152,0,1,1,-0.015437406,0.003675573,0.001010783
1/28/2021 10:30,3807.23,27.94,292862,131576449,287,-175,-0.00044632,0,1,1,-0.013287876,0.004685821,0.002550411
1/28/2021 10:40,3809.24,28,304809,145305622,300,-145,0.000527943,0,1,1,-0.011737249,0.004171436,0.002882465
1/28/2021 10:50,3812.78,27.7,317305,140535299,306,-127,0.000929319,0,1,1,-0.012502688,0.002903393,0.0026621
1/28/2021 11:00,3816.94,27.43,328212,161134538,307,-161,0.001091067,0,1,1,-0.013013042,0.001784152,0.002129978
1/28/2021 11:10,3820.22,27.41,339858,158545003,290,-205,0.000859327,0,1,1,-0.016792227,0.000295794,0.001285266
1/28/2021 11:20,3822.93,27.6,349954,156942620,282,-133,0.000709383,0,0,1,-0.016249317,-0.000661796,0.000240653
1/28/2021 11:30,3825.07,27.44,358719,166417302,296,-113,0.00055978,0,0,0,-0.018365677,-0.000475808,-0.000345092
1/28/2021 11:40,3825.13,27.71,367187,164016984,295,-113,1.5686E-05,0,1,0,-0.020932622,0.000679715,-0.000988202
1/28/2021 11:50,3823.85,27.67,375382,155461542,286,-183,-0.000334629,0,1,0,-0.02245904,0.000577952,-0.000902232
1/28/2021 12:00,3823.75,27.39,384291,156781988,283,-171,-2.61517E-05,0,1,0,-0.024763648,0.000245832,-0.000130762
1/28/2021 12:10,3821.35,27.67,393340,162233768,279,-173,-0.000627656,0,0,1,-0.022761589,-0.000730108,0.001669567
1/28/2021 12:20,3820.4,27.78,401319,162365240,278,-113,-0.000248603,0,0,1,-0.022866716,-0.001193592,0.00148152
1/28/2021 12:30,3823.25,27.53,409167,175267487,296,-153,0.000745995,0,0,1,-0.022645655,-0.002058458,0.000376643
1/28/2021 12:40,3827.73,27.52,417038,191153435,303,-217,0.001171778,0,0,0,-0.027366089,-0.003696708,-0.002395676
1/28/2021 12:50,3826.06,27.71,423955,200004523,301,-127,-0.00043629,0,0,0,-0.02859077,-0.003862982,-0.002671155
1/28/2021 13:00,3824.69,27.9,430887,184071670,302,-169,-0.000358071,0,0,0,-0.030577642,-0.003320531,-0.002434184
1/28/2021 13:10,3818.56,28.08,438550,185502334,289,-241,-0.001602744,0,0,0,-0.032004211,-0.002883286,-0.001304157
1/28/2021 13:20,3815.84,28.5,447218,185031662,277,-153,-0.00071231,0,0,0,-0.031319447,-0.002893203,-0.001195019
1/28/2021 13:30,3815.38,28.49,455191,178507858,272,-221,-0.00012055,0,0,0,-0.030277456,-0.004455651,-0.000888509
1/28/2021 13:40,3813.58,28.4,463103,199441731,269,-235,-0.000471775,0,0,0,-0.031324897,-0.005404371,-0.001581191
1/28/2021 13:50,3811.28,28.03,472047,203897073,275,-295,-0.000603108,0,0,0,-0.030428098,-0.00681136,-0.001700216
1/28/2021 14:00,3811.99,28.1,481749,200310450,275,-215,0.000186289,0,0,0,-0.025834276,-0.006597604,-0.003570314
1/28/2021 14:10,3807.55,27.86,490646,171559619,257,-349,-0.001164746,0,0,0,-0.025722578,-0.017123872,-0.003829234
1/28/2021 14:20,3804.8,28.18,501401,173662241,263,-313,-0.000722249,0,0,0,-0.025751682,-0.014368692,-0.005119849
1/28/2021 14:30,3798.38,28.42,512383,170858146,241,-297,-0.001687342,0,0,0,-0.023815416,-0.010988895,-0.003038137
1/28/2021 14:40,3792.97,28.89,527426,170962206,232,-295,-0.001424291,0,0,0,-0.018497378,-0.007498082,-0.013345742
1/28/2021 14:50,3785.32,29.08,547692,187062247,216,-331,-0.002016889,0,0,0,-0.017316898,-0.005339047,-0.00929644
1/28/2021 15:00,3786.84,29.71,619766,202659449,220,23,0.000401551,0,0,0,-0.02005366,-0.005167897,-0.007974987
1/29/2021 8:40,3742.35,31.53,63369,-43923919,-335,-167,-0.011748582,0,1,1,-0.009090545,0.003666146,0.005926757
1/29/2021 8:50,3750.13,30.63,80883,-45340247,-275,-147,0.002078908,0,1,1,-0.009287678,0.002847901,0.003994528
1/29/2021 9:00,3756.64,30.49,94306,-29678151,-185,-163,0.00173594,0,0,1,-0.010168661,-0.000484475,0.002829656
1/29/2021 9:10,3764.53,30.06,108271,-23147510,-144,-255,0.002100281,0,0,0,-0.008364922,-0.00517196,-0.002247292
1/29/2021 9:20,3765.11,29.24,120475,-23487811,-140,-227,0.00015407,0,0,0,-0.008817803,-0.007208289,-0.001142065
1/29/2021 9:30,3767.27,29.24,131251,-45912719,-143,-177,0.000573688,0,0,0,-0.011106186,-0.010142623,-0.00330478
1/29/2021 9:40,3756.07,30.05,142815,-67997156,-200,-251,-0.002972975,0,0,0,-0.010564233,-0.005777315,-0.002931255
1/29/2021 9:50,3760.81,30.2,154584,-57841612,-176,-203,0.001261957,0,0,0,-0.013124832,-0.007384048,-0.00607316
1/29/2021 10:00,3754.82,30.05,164018,-63784610,-223,-295,-0.001592742,0,0,0,-0.011198939,-0.004833787,-0.006860515
1/29/2021 10:10,3745.06,31.12,173912,-85302368,-251,-247,-0.002599326,0,0,0,-0.002619451,-0.005895767,-0.002854427
1/29/2021 10:20,3737.97,31.62,183667,-119200075,-290,-259,-0.001893161,0,0,0,-0.003303932,-0.00569828,-0.001318898
1/29/2021 10:30,3729.06,32.7,194608,-132749516,-329,-247,-0.002383647,1,0,1,0.00014749,-0.005717259,0.002040729
1/29/2021 10:40,3734.37,32.57,206678,-132036792,-321,-175,0.001423951,0,0,0,-0.000923851,-0.010181101,-0.003050046
1/29/2021 10:50,3733.04,31.85,214858,-137348841,-316,-257,-0.000356151,1,0,0,0.00149476,-0.009833808,-0.004385166
1/29/2021 11:00,3736.67,31.8,223129,-137220331,-309,-207,0.000972398,1,0,0,0.00109991,-0.009851017,-0.007742188
1/29/2021 11:10,3722.98,31.71,230725,-167296244,-361,-353,-0.00366369,1,0,0,0.004872441,-0.007751855,-0.007152872
1/29/2021 11:20,3716.67,33.81,240657,-192618818,-389,-219,-0.001694879,1,0,0,0.005163224,-0.00574708,-0.005472641
1/29/2021 11:30,3707.74,33.88,250800,-210711074,-401,-235,-0.002402688,1,1,0,0.007033934,0.001556204,-0.002125284
1/29/2021 11:40,3696.35,35.1,262276,-230711274,-413,-309,-0.003071952,1,1,0,0.012734184,0.003587323,-0.000603298
1/29/2021 11:50,3696.33,35.31,277845,-238906902,-414,-249,-5.41074E-06,1,1,0,0.014316904,0.00283795,-0.000275949
1/29/2021 12:00,3699.86,35.5,290343,-247225719,-419,-299,0.000955001,1,1,1,0.015235712,0.002178461,0.003689329
1/29/2021 12:10,3694.12,35.91,300038,-264537319,-436,-307,-0.00155141,1,1,1,0.017749829,0.007766396,0.00419315
1/29/2021 12:20,3695.31,34.88,310086,-265337238,-434,-189,0.000322134,1,1,1,0.018128384,0.006619201,0.003114759
1/29/2021 12:30,3713.51,34.24,320450,-263995023,-393,-261,0.004925162,1,0,0,0.013176213,-0.000702839,-0.001505314
1/29/2021 12:40,3709.61,33.71,328439,-278889183,-410,-327,-0.001050219,1,0,1,0.015271147,-0.00034505,0.003558326
1/29/2021 12:50,3706.82,34.79,336838,-286633407,-419,-343,-0.000752101,1,1,1,0.01729245,0.002287675,0.003493561
1/29/2021 13:00,3707.92,32.84,344628,-286708853,-419,-109,0.00029675,1,1,1,0.016556452,0.00283717,0.000803685
1/29/2021 13:10,3722.81,32.8,354696,-270422177,-374,-175,0.004015728,1,1,0,0.012144052,0.002747924,-0.003889535
1/29/2021 13:20,3719.77,33.05,362159,-286592814,-383,-307,-0.000816587,1,1,0,0.01349277,0.003263643,-0.001201687
1/29/2021 13:30,3710.9,33.56,369860,-308188131,-403,-243,-0.002384556,1,1,1,0.01685036,0.003915492,0.002031852
1/29/2021 13:40,3708.33,33.51,379859,-324312510,-408,-331,-0.000692554,1,1,1,0.017274622,0.002173485,0.006663377
1/29/2021 13:50,3715.3,33.03,388632,-326142803,-382,-301,0.001879552,1,0,1,0.015885662,-0.001036255,0.004470702
1/29/2021 14:00,3718.44,31.23,396736,-311121057,-377,-223,0.000845154,1,0,1,0.0142506,-0.001524833,0.001879821
1/29/2021 14:10,3733.04,30.7,407342,-302387735,-339,-297,0.003926378,1,1,0,0.009740051,0.000592011,-0.004460172
1/29/2021 14:20,3731.91,30.45,417183,-310501502,-341,-299,-0.000302702,1,0,0,0.010158337,-0.001685464,-0.005482447
1/29/2021 14:30,3725.43,30.94,428598,-330595273,-364,-379,-0.001736376,1,1,0,0.012489833,0.001122018,-0.003398265
1/29/2021 14:40,3716.39,31.7,444987,-367082937,-396,-363,-0.002426566,1,1,1,0.015617306,0.003909708,0.005074817
1/29/2021 14:50,3711.45,31.44,469027,-444455427,-389,-349,-0.001329247,1,1,1,0.017462178,0.007320589,0.003817915
1/29/2021 15:00,3712.77,32.56,566561,-788147082,-384,-29,0.000355656,1,1,1,0.01795425,0.007544232,0.004535697
2/1/2021 8:40,3735.25,31.58,62746,11829711,189,-185,0.006054779,1,1,0,0.012039355,0.001571515,-0.001159226
2/1/2021 8:50,3725.62,32.69,78938,-8217052,102,-243,-0.002578141,1,1,1,0.014118455,0.002748536,0.003489352
2/1/2021 9:00,3729.61,32.5,95200,-2179655,115,-241,0.001070963,1,1,1,0.013400865,0.001128804,0.002994951
2/1/2021 9:10,3730.92,32.61,107918,-4340114,116,-229,0.000351243,1,1,1,0.012399087,0.00335038,0.00273391
2/1/2021 9:20,3738.62,31.98,118937,20376417,159,-273,0.002063834,1,1,0,0.009573051,0.002843295,-0.00073824
2/1/2021 9:30,3740.78,31.63,128429,7063222,131,-269,0.000577753,1,1,0,0.008738819,0.004130155,-0.001860575
2/1/2021 9:40,3741.12,31.43,138930,4490538,115,-261,9.08901E-05,1,1,1,0.009112244,0.004963754,0.000614789
2/1/2021 9:50,3735.86,31.47,147835,-5674201,68,-247,-0.001405996,1,1,1,0.010019112,0.007077353,0.003584181
2/1/2021 10:00,3733.82,31.71,157421,-8052191,63,-217,-0.000546059,1,1,1,0.010581656,0.007665072,0.006001896
2/1/2021 10:10,3743.42,31.3,165624,10667040,126,-137,0.002571093,1,1,1,0.018605981,0.006101373,0.004346293
2/1/2021 10:20,3749.25,30.58,172924,40250018,180,-139,0.001557399,1,1,1,0.017998266,0.005779823,0.003480696
2/1/2021 10:30,3756.23,30.32,180938,58105449,190,-165,0.001861706,1,1,1,0.016878626,0.003482215,0.001653253
2/1/2021 10:40,3759.69,29.86,193681,89520374,235,-73,0.000921136,1,1,1,0.016969484,0.002215608,0.001747485
2/1/2021 10:50,3762.3,30.05,203546,106602365,282,-215,0.000694206,1,1,1,0.017175664,0.002035989,0.002291152
2/1/2021 11:00,3762.44,30.05,211430,103237780,268,-283,3.72113E-05,1,1,1,0.017055421,0.002920977,0.001825943
2/1/2021 11:10,3766.26,29.94,219013,100997860,258,-193,0.001015299,1,1,1,0.015721166,0.001627609,0.000467307
2/1/2021 11:20,3770.92,30.1,226347,105545536,241,-217,0.001237302,1,1,0,0.015433899,0.000901637,-0.00025458
2/1/2021 11:30,3769.31,30.09,233574,115332884,248,-225,-0.000426952,1,1,1,0.016143538,0.000562437,0.001093038
2/1/2021 11:40,3768.02,30.03,239962,120997439,244,-241,-0.000342238,1,1,1,0.017866147,0.00036624,0.00115976
2/1/2021 11:50,3769.96,29.44,246205,126788908,253,-65,0.000514859,1,0,1,0.017355622,-3.71357E-05,0.001156511
2/1/2021 12:00,3773.43,29.41,251605,133282548,248,-143,0.000920434,1,0,0,0.016306119,-0.000389566,-0.000530022
2/1/2021 12:10,3772.39,29.47,257643,133766332,255,-99,-0.000275611,1,1,0,0.017302029,0.000540771,-0.000792601
2/1/2021 12:20,3774.32,29.4,263218,139160448,268,-107,0.000511612,1,1,0,0.017375315,0.000514,-0.001192268
2/1/2021 12:30,3771.43,29.2,268523,148141899,281,-221,-0.000765701,1,1,1,0.018197342,0.002121211,0.00014053
2/1/2021 12:40,3769.4,29.54,274818,146974580,264,-173,-0.000538257,1,1,1,0.018660795,0.002870483,0.00133443
2/1/2021 12:50,3769.82,29.31,280285,144303934,257,-89,0.000111424,1,1,1,0.017642752,0.002228223,0.001708304
2/1/2021 13:00,3771.96,29.29,285913,157029087,279,-245,0.000567666,1,1,1,0.017250978,0.002022821,0.001980403
2/1/2021 13:10,3774.43,29.03,292557,161400950,281,-61,0.000654832,1,1,1,0.016630326,0.000728587,0.001534006
2/1/2021 13:20,3776.26,29.19,298247,186915376,309,-125,0.000484841,1,0,1,0.01591257,-0.000489903,0.000519032
2/1/2021 13:30,3779.43,29.49,304356,207685770,348,-91,0.000839455,1,0,1,0.015904515,-0.001576957,4.23344E-05
2/1/2021 13:40,3780.22,29.38,310645,225503356,363,-205,0.000209026,1,0,0,0.014324563,-0.00132532,-0.000804186
2/1/2021 13:50,3778.22,29.5,316543,218183040,343,-251,-0.00052907,1,0,0,0.014551826,-0.001304847,-0.001008411
2/1/2021 14:00,3779.59,29.6,322773,216255122,347,-175,0.000362605,1,0,0,0.014684132,-0.001656264,-0.001619223
2/1/2021 14:10,3777.18,29.62,329486,214610197,337,-335,-0.000637635,1,1,0,0.016197269,0.009501798,-0.000521553
2/1/2021 14:20,3774.41,29.75,336799,206430619,323,-323,-0.000733351,1,1,0,0.016248897,0.011212348,-0.000296735
2/1/2021 14:30,3773.47,29.63,345277,208838193,311,-221,-0.000249046,1,1,0,0.016666357,0.012232772,-3.71011E-05
2/1/2021 14:40,3775.21,29.49,357256,211362820,303,-271,0.000461114,1,1,1,0.01630108,0.012788693,0.010028581
2/1/2021 14:50,3773.29,29.32,373558,221578779,292,-269,-0.000508581,1,1,1,0.016595597,0.014213061,0.0115125
2/1/2021 15:00,3773.33,29.81,436403,246388357,293,-63,1.06008E-05,1,1,1,0.016828637,0.014120154,0.012270329
2/2/2021 8:40,3813.07,26.56,56774,36303451,304,-133,0.010531811,1,1,1,0.007385125,0.003251973,0.002732706
2/2/2021 8:50,3816.73,26.59,75207,41770940,311,-155,0.000959856,1,1,1,0.006125663,0.003246234,0.002669825
2/2/2021 9:00,3819.63,26.61,90700,51049183,332,-117,0.000759813,1,1,1,0.005010957,0.002756812,0.001827402
2/2/2021 9:10,3823.49,26.26,104673,56969578,335,-159,0.001010569,1,1,1,0.003117571,0.003099263,0.000517851
2/2/2021 9:20,3826.92,26.25,117478,68329334,350,-251,0.000897086,1,1,1,0.002479801,0.002213268,0.000574875
2/2/2021 9:30,3826.61,26.36,129441,71277008,334,-157,-8.10051E-05,1,1,1,0.002265713,0.002182088,0.000927714
2/2/2021 9:40,3825.47,26.44,139216,72874927,334,-247,-0.000297914,1,1,1,0.001926561,0.003186537,0.002580075
2/2/2021 9:50,3829.12,26.35,149762,82148377,341,-73,0.000954131,0,1,1,-0.000754743,0.002815268,0.001637452
2/2/2021 10:00,3830.16,26.02,158827,85529364,354,-53,0.000271603,0,1,1,-0.001070451,0.002584748,0.001253211
2/2/2021 10:10,3835.34,25.97,167632,103056104,377,-135,0.001352424,0,1,1,-0.001168084,0.001147226,0.000604901
2/2/2021 10:20,3835.39,26.02,175742,107223657,378,-147,1.30367E-05,0,1,1,-0.00073265,0.000245086,0.001175891
2/2/2021 10:30,3834.96,26.17,183784,110803010,381,-69,-0.000112114,0,1,1,-0.000213822,0.000539771,0.00132987
2/2/2021 10:40,3837.66,26.13,191983,112811097,377,-169,0.000704049,0,0,1,-0.003059156,-0.000119865,0.000541997
2/2/2021 10:50,3839.9,26.16,199144,112147636,383,-139,0.000583689,0,0,0,-0.00535691,-0.000924503,-0.000929712
2/2/2021 11:00,3840.06,25.96,206395,121817358,381,-149,4.16678E-05,0,0,0,-0.006088447,-0.000135415,-0.00078905
2/2/2021 11:10,3839.74,25.84,213712,126325417,376,-173,-8.3332E-05,0,0,0,-0.00531286,-0.001398532,-0.000661503
2/2/2021 11:20,3836.33,25.84,220063,119072884,356,-219,-0.000888081,0,0,1,-0.003691028,-0.000815884,5.21332E-06
2/2/2021 11:30,3837.03,25.72,226186,120543614,355,-119,0.000182466,0,0,1,-0.00268958,-0.000505599,0.000654152
2/2/2021 11:40,3837.2,25.62,232377,122768241,357,-203,4.43051E-05,0,1,0,-0.002960492,0.000302304,-0.000737517
2/2/2021 11:50,3836.35,25.55,238541,148684739,360,-141,-0.000221516,0,0,0,-0.002226074,-0.000159005,-0.000821093
2/2/2021 12:00,3839.54,25.49,244656,152491695,365,-159,0.00083152,0,0,0,-0.003060262,-0.000828224,-0.001158993
2/2/2021 12:10,3834.37,25.59,250085,149159735,362,-231,-0.001346515,0,1,1,-0.000485086,0.000620702,0.001040588
2/2/2021 12:20,3833.2,25.69,255418,141192808,353,-141,-0.000305135,1,1,1,0.000506105,0.000706981,0.000662632
2/2/2021 12:30,3835.09,25.64,260703,152155159,357,-121,0.000493061,1,1,1,0.000346798,0.000453705,0.000331153
2/2/2021 12:40,3838.36,25.54,266048,156691789,360,-227,0.000852653,0,1,0,-0.000854532,0.000747715,-0.00041945
2/2/2021 12:50,3835.74,25.62,271417,159443984,361,-195,-0.000682583,1,1,1,1.30353E-05,0.001139285,4.432E-05
