Date,Open,High,Low,Close/Last,close-1,close-2,close-3,close-4,close-5,5MA,13MA,20MA,26MA,50MA,trend
10/24/2016,2148.5,2154.79,2146.91,2151.33,2141.16,2141.34,2144.29,2139.6,2132.98,2143.544,2143.371538,2149.145238,2150.612308,2159.6422,-1
10/21/2016,2139.43,2142.63,2130.09,2141.16,2141.34,2144.29,2139.6,2126.5,2132.55,2138.578,2144.017692,2149.781429,2150.144231,2160.2966,1
10/20/2016,2142.51,2147.18,2133.44,2141.34,2144.29,2139.6,2126.5,2132.98,2139.18,2136.942,2144.735385,2151.496667,2150.378846,2161.1892,-1
10/19/2016,2140.81,2148.44,2138.15,2144.29,2139.6,2126.5,2132.98,2132.55,2136.73,2135.184,2146.263077,2152.53381,2149.78,2161.8722,-1
10/18/2016,2138.31,2144.38,2135.49,2139.6,2126.5,2132.98,2132.55,2139.18,2163.66,2134.162,2148.107692,2152.318095,2149.115769,2162.6212,1
10/17/2016,2132.95,2135.61,2124.43,2126.5,2132.98,2132.55,2139.18,2136.73,2153.74,2133.588,2148.994615,2152.295238,2149.863462,2163.447,1
10/14/2016,2139.68,2149.19,2132.98,2132.98,2132.55,2139.18,2136.73,2163.66,2160.77,2141.02,2152.446154,2152.898095,2149.913846,2164.5744,-1
10/13/2016,2130.26,2138.19,2114.72,2132.55,2139.18,2136.73,2163.66,2153.74,2159.73,2145.172,2154.519231,2153.578095,2151.772308,2165.1998,1
10/12/2016,2137.67,2145.36,2132.77,2139.18,2136.73,2163.66,2153.74,2160.77,2150.49,2150.816,2155.561538,2153.255238,2153.834231,2165.8246,-1
10/11/2016,2161.35,2161.56,2128.84,2136.73,2163.66,2153.74,2160.77,2159.73,2161.2,2154.926,2157.523846,2152.67619,2155.653462,2166.1816,1
10/10/2016,2160.39,2169.6,2160.39,2163.66,2153.74,2160.77,2159.73,2150.49,2168.27,2157.678,2160.635385,2153.738571,2157.316923,2166.8638,-1
10/7/2016,2164.19,2165.86,2144.85,2153.74,2160.77,2159.73,2150.49,2161.2,2151.13,2157.186,2160.593846,2152.031429,2157.593846,2167.0626,1
10/6/2016,2158.22,2162.93,2150.28,2160.77,2159.73,2150.49,2161.2,2168.27,2171.37,2160.092,2159.518462,2153.34381,2158.255769,2167.389,-1
10/5/2016,2155.15,2163.95,2155.15,2159.73,2150.49,2161.2,2168.27,2151.13,2159.93,2158.164,2157.853077,2154.552857,2158.846154,2167.5052,1
10/4/2016,2163.37,2165.46,2144.01,2150.49,2161.2,2168.27,2151.13,2171.37,2146.1,2160.492,2156.270769,2155.826667,2159.640385,2167.6942,1
10/3/2016,2164.33,2164.41,2154.77,2161.2,2168.27,2151.13,2171.37,2159.93,2164.69,2162.38,2156.022308,2157.230952,2160.353846,2168.054,-1
9/30/2016,2156.51,2175.3,2156.51,2168.27,2151.13,2171.37,2159.93,2146.1,2177.18,2159.36,2153.296923,2157.690952,2160.787308,2168.3306,-1
9/29/2016,2168.9,2172.67,2145.2,2151.13,2171.37,2159.93,2146.1,2164.69,2163.12,2158.644,2150.123846,2157.818571,2161.063077,2168.2686,1
9/28/2016,2161.85,2172.4,2151.79,2171.37,2159.93,2146.1,2164.69,2177.18,2139.76,2163.854,2150.732308,2159.008571,2162.438846,2168.7064,-1
9/27/2016,2146.04,2161.13,2141.55,2159.93,2146.1,2164.69,2177.18,2163.12,2139.12,2162.204,2147.381538,2159.437619,2162.872308,2168.5546,1
